unit,unitLabel,quant,quantLabel
http://qudt.org/vocab/unit/MI_N-PER-MIN,Nautical Mile per Minute,http://qudt.org/vocab/quantitykind/Velocity,Velocity
http://qudt.org/vocab/unit/MI_US,Mile US Statute,http://qudt.org/vocab/quantitykind/Length,Length
http://qudt.org/vocab/unit/MO,Month,http://qudt.org/vocab/quantitykind/Time,Time
http://qudt.org/vocab/unit/MO_Synodic,Synodic month,http://qudt.org/vocab/quantitykind/Time,Time
http://qudt.org/vocab/unit/MOHM,Mohm,http://qudt.org/vocab/quantitykind/MechanicalMobility,Mechanical Mobility
http://qudt.org/vocab/unit/MOL,Mole,http://qudt.org/vocab/quantitykind/AmountOfSubstance,Amount of Substance
http://qudt.org/vocab/unit/MOL,Mole,http://qudt.org/vocab/quantitykind/ExtentOfReaction,Extent of Reaction
http://qudt.org/vocab/unit/MOL-DEG_C,Mole Degree Celsius,http://qudt.org/vocab/quantitykind/TemperatureAmountOfSubstance,Temperature Amount of Substance
http://qudt.org/vocab/unit/MOL-K,Mole Kelvin,http://qudt.org/vocab/quantitykind/TemperatureAmountOfSubstance,Temperature Amount of Substance
http://qudt.org/vocab/unit/MOL-PER-DeciM3,Mole Per Cubic Decimetre,http://qudt.org/vocab/quantitykind/AmountOfSubstancePerUnitVolume,Amount of Substance per Unit Volume
http://qudt.org/vocab/unit/MOL-PER-HR,Mole Per Hour,http://qudt.org/vocab/quantitykind/MolarFlowRate,Molar Flow Rate
http://qudt.org/vocab/unit/MOL-PER-KiloGM,Mol per Kilogram,http://qudt.org/vocab/quantitykind/AmountOfSubstancePerUnitMass,Amount of Substance per Unit Mass
http://qudt.org/vocab/unit/MOL-PER-KiloGM,Mol per Kilogram,http://qudt.org/vocab/quantitykind/IonicStrength,Ionic Strength
http://qudt.org/vocab/unit/MOL-PER-KiloGM,Mol per Kilogram,http://qudt.org/vocab/quantitykind/MolalityOfSolute,Molality of Solute
http://qudt.org/vocab/unit/MOL-PER-KiloGM-PA,Mole per Kilogram Pascal,http://qudt.org/vocab/quantitykind/AmountOfSubstancePerUnitMassPressure,Molar Mass variation due to Pressure
http://qudt.org/vocab/unit/MOL-PER-L,Mole Per Litre,http://qudt.org/vocab/quantitykind/AmountOfSubstancePerUnitVolume,Amount of Substance per Unit Volume
http://qudt.org/vocab/unit/MOL-PER-M3,Mole per Cubic Metre,http://qudt.org/vocab/quantitykind/AmountOfSubstancePerUnitVolume,Amount of Substance per Unit Volume
http://qudt.org/vocab/unit/MOL-PER-M3,Mole per Cubic Metre,http://qudt.org/vocab/quantitykind/AmountOfSubstanceConcentrationOfB,Amount of Substance of Concentration of B
http://qudt.org/vocab/unit/MOL-PER-MIN,Mole Per Minute,http://qudt.org/vocab/quantitykind/MolarFlowRate,Molar Flow Rate
http://qudt.org/vocab/unit/MOL-PER-SEC,Mole Per Second,http://qudt.org/vocab/quantitykind/MolarFlowRate,Molar Flow Rate
http://qudt.org/vocab/unit/MO_MeanGREGORIAN,Mean Gregorian Month,http://qudt.org/vocab/quantitykind/Time,Time
http://qudt.org/vocab/unit/MO_MeanJulian,Mean Julian Month,http://qudt.org/vocab/quantitykind/Time,Time
http://qudt.org/vocab/unit/MX,Maxwell,http://qudt.org/vocab/quantitykind/MagneticFlux,Magnetic Flux
http://qudt.org/vocab/unit/MalagasyAriary,Malagasy Ariary,http://qudt.org/vocab/quantitykind/Currency,Currency
http://qudt.org/vocab/unit/MalawiKwacha,Malawi Kwacha,http://qudt.org/vocab/quantitykind/Currency,Currency
http://qudt.org/vocab/unit/MalaysianRinggit,Malaysian Ringgit,http://qudt.org/vocab/quantitykind/Currency,Currency
http://qudt.org/vocab/unit/MalteseLira,Maltese Lira,http://qudt.org/vocab/quantitykind/Currency,Currency
http://qudt.org/vocab/unit/Manat,Manat,http://qudt.org/vocab/quantitykind/Currency,Currency
http://qudt.org/vocab/unit/MauritiusRupee,Mauritius Rupee,http://qudt.org/vocab/quantitykind/Currency,Currency
http://qudt.org/vocab/unit/MebiBYTE,Mebibyte,http://qudt.org/vocab/quantitykind/Dimensionless,Dimensionless
http://qudt.org/vocab/unit/MegaA,Megaampere,http://qudt.org/vocab/quantitykind/ElectricCurrent,Electric Current
http://qudt.org/vocab/unit/MegaA-PER-M2,Megaampere Per Square Metre,http://qudt.org/vocab/quantitykind/ElectricCurrentDensity,Electric Current Density
http://qudt.org/vocab/unit/MegaBAR,Megabar,http://qudt.org/vocab/quantitykind/ForcePerArea,Force Per Area
http://qudt.org/vocab/unit/MegaBIT-PER-SEC,Megabit per Second,http://qudt.org/vocab/quantitykind/DataRate,Data Rate
http://qudt.org/vocab/unit/MegaBQ,Megabecquerel,http://qudt.org/vocab/quantitykind/Activity,Activity
http://qudt.org/vocab/unit/MegaBYTE,Mega byte,http://qudt.org/vocab/quantitykind/Dimensionless,Dimensionless
http://qudt.org/vocab/unit/MegaC,MegaCoulomb,http://qudt.org/vocab/quantitykind/ElectricCharge,Electric Charge
http://qudt.org/vocab/unit/MegaC-PER-M2,Megacoulomb Per Square Metre,http://qudt.org/vocab/quantitykind/ElectricChargePerArea,Electric charge per area
http://qudt.org/vocab/unit/MegaC-PER-M3,Megacoulomb Per Cubic Metre,http://qudt.org/vocab/quantitykind/ElectricChargeDensity,Electric Charge Density
http://qudt.org/vocab/unit/MegaEV,Mega Electron Volt,http://qudt.org/vocab/quantitykind/Energy,Energy
http://qudt.org/vocab/unit/MegaEV-FemtoM,Mega Electron Volt Femtometre,http://qudt.org/vocab/quantitykind/LengthEnergy,Length Energy
http://qudt.org/vocab/unit/MegaEV-PER-CentiM,Mega Electron Volt per Centimetre,http://qudt.org/vocab/quantitykind/LinearEnergyTransfer,Linear Energy Transfer
http://qudt.org/vocab/unit/MegaEV-PER-SpeedOfLight,Mega Electron Volt per Speed of Light,http://qudt.org/vocab/quantitykind/LinearMomentum,Linear Momentum
http://qudt.org/vocab/unit/MegaGM,Megagram,http://qudt.org/vocab/quantitykind/Mass,Mass
http://qudt.org/vocab/unit/MegaGM-PER-M3,Megagram Per Cubic Metre,http://qudt.org/vocab/quantitykind/MassDensity,Mass Density
http://qudt.org/vocab/unit/MegaHZ,Megahertz,http://qudt.org/vocab/quantitykind/Frequency,Frequency
http://qudt.org/vocab/unit/MegaHZ-M,Megahertz Metre,http://qudt.org/vocab/quantitykind/Speed,Speed
http://qudt.org/vocab/unit/MegaHZ-PER-K,Mega Hertz per Kelvin,http://qudt.org/vocab/quantitykind/InverseTimeTemperature,Inverse Time Temperature
http://qudt.org/vocab/unit/MegaHZ-PER-T,Mega Hertz per Tesla,http://qudt.org/vocab/quantitykind/ElectricChargePerMass,Electric Charge Per Mass
http://qudt.org/vocab/unit/MegaJ,Megajoule,http://qudt.org/vocab/quantitykind/Energy,Energy
http://qudt.org/vocab/unit/MegaJ,Megajoule,http://qudt.org/vocab/quantitykind/ThermalEnergy,Thermal Energy
http://qudt.org/vocab/unit/MegaJ-PER-K,MegaJoule per Kelvin,http://qudt.org/vocab/quantitykind/HeatCapacity,Heat Capacity
http://qudt.org/vocab/unit/MegaJ-PER-KiloGM,Megajoule Per Kilogram,http://qudt.org/vocab/quantitykind/SpecificEnergy,Specific Energy
http://qudt.org/vocab/unit/MegaJ-PER-M2,Megajoule Per Square Metre,http://qudt.org/vocab/quantitykind/EnergyPerArea,Energy per Area
http://qudt.org/vocab/unit/MegaJ-PER-M3,Megajoule Per Cubic Metre,http://qudt.org/vocab/quantitykind/EnergyDensity,Energy Density
http://qudt.org/vocab/unit/MegaJ-PER-SEC,Megajoule Per Second,http://qudt.org/vocab/quantitykind/Power,Power
http://qudt.org/vocab/unit/MegaL,Megalitre,http://qudt.org/vocab/quantitykind/Volume,Volume
http://qudt.org/vocab/unit/MegaLB_F,Mega Pound Force,http://qudt.org/vocab/quantitykind/Force,Force
http://qudt.org/vocab/unit/MegaN,Meganewton,http://qudt.org/vocab/quantitykind/Force,Force
http://qudt.org/vocab/unit/MegaN-M,Meganewton Metre,http://qudt.org/vocab/quantitykind/Torque,Torque
http://qudt.org/vocab/unit/MegaOHM,Megaohm,http://qudt.org/vocab/quantitykind/Resistance,Resistance
http://qudt.org/vocab/unit/MegaPA,Megapascal,http://qudt.org/vocab/quantitykind/ForcePerArea,Force Per Area
http://qudt.org/vocab/unit/MegaPA-L-PER-SEC,Megapascal Litre Per Second,http://qudt.org/vocab/quantitykind/Power,Power
http://qudt.org/vocab/unit/MegaPA-M3-PER-SEC,Megapascal Cubic Metre Per Second,http://qudt.org/vocab/quantitykind/Power,Power
http://qudt.org/vocab/unit/MegaPA-PER-BAR,Megapascal Per Bar,http://qudt.org/vocab/quantitykind/PressureRatio,Pressure Ratio
http://qudt.org/vocab/unit/MegaPA-PER-K,Megapascal Per Kelvin,http://qudt.org/vocab/quantitykind/PressureCoefficient,Pressure Coefficient
http://qudt.org/vocab/unit/MegaS-PER-M,Megasiemens Per Metre,http://qudt.org/vocab/quantitykind/Conductivity,Conductivity
http://qudt.org/vocab/unit/MegaTOE,Megaton of Oil Equivalent,http://qudt.org/vocab/quantitykind/Energy,Energy
http://qudt.org/vocab/unit/MegaV,Megavolt,http://qudt.org/vocab/quantitykind/EnergyPerElectricCharge,Energy per electric charge
http://qudt.org/vocab/unit/MegaV-A,Megavolt Ampere,http://qudt.org/vocab/quantitykind/ComplexPower,Complex Power
http://qudt.org/vocab/unit/MegaV-A-HR,Megavolt Ampere Hour,http://qudt.org/vocab/quantitykind/Energy,Energy
http://qudt.org/vocab/unit/MegaV-A_Reactive,Megavolt Ampere Reactive,http://qudt.org/vocab/quantitykind/ReactivePower,Reactive Power
http://qudt.org/vocab/unit/MegaV-A_Reactive-HR,Megavolt Ampere Reactive Hour,http://qudt.org/vocab/quantitykind/Energy,Energy
http://qudt.org/vocab/unit/MegaV-PER-M,Megavolt Per Metre,http://qudt.org/vocab/quantitykind/ElectricFieldStrength,Electric Field Strength
http://qudt.org/vocab/unit/MegaW,MegaW,http://qudt.org/vocab/quantitykind/Power,Power
http://qudt.org/vocab/unit/MegaW-HR,Megawatt Hour,http://qudt.org/vocab/quantitykind/Energy,Energy
http://qudt.org/vocab/unit/MegaYR,Million Years,http://qudt.org/vocab/quantitykind/Time,Time
http://qudt.org/vocab/unit/YR,Year,http://qudt.org/vocab/quantitykind/Time,Time
http://qudt.org/vocab/unit/Metical,Metical,http://qudt.org/vocab/quantitykind/Currency,Currency
http://qudt.org/vocab/unit/MexicanPeso,Mexican Peso,http://qudt.org/vocab/quantitykind/Currency,Currency
http://qudt.org/vocab/unit/MexicanUnidadDeInversion,Mexican Unidad de Inversion (UDI) (Funds code),http://qudt.org/vocab/quantitykind/Currency,Currency
http://qudt.org/vocab/unit/MicroA,microampere,http://qudt.org/vocab/quantitykind/ElectricCurrent,Electric Current
http://qudt.org/vocab/unit/MicroATM,Microatmospheres,http://qudt.org/vocab/quantitykind/ForcePerArea,Force Per Area
http://qudt.org/vocab/unit/MicroBAR,Microbar,http://qudt.org/vocab/quantitykind/ForcePerArea,Force Per Area
http://qudt.org/vocab/unit/MicroBQ,Microbecquerel,http://qudt.org/vocab/quantitykind/Activity,Activity
http://qudt.org/vocab/unit/MicroBQ-PER-KiloGM,Microbecquerels per kilogram,http://qudt.org/vocab/quantitykind/SpecificActivity,Specific Activity
http://qudt.org/vocab/unit/MicroBQ-PER-L,Microbecquerels per litre,http://qudt.org/vocab/quantitykind/ActivityConcentration,Activity Concentration
http://qudt.org/vocab/unit/MicroC,MicroCoulomb,http://qudt.org/vocab/quantitykind/ElectricCharge,Electric Charge
http://qudt.org/vocab/unit/MicroC-PER-M2,Microcoulomb Per Square Metre,http://qudt.org/vocab/quantitykind/ElectricChargePerArea,Electric charge per area
http://qudt.org/vocab/unit/MicroC-PER-M3,Microcoulomb Per Cubic Metre,http://qudt.org/vocab/quantitykind/ElectricChargeDensity,Electric Charge Density
http://qudt.org/vocab/unit/MicroCi,MicroCurie,http://qudt.org/vocab/quantitykind/Activity,Activity
http://qudt.org/vocab/unit/MicroFARAD,microfarad,http://qudt.org/vocab/quantitykind/Capacitance,Capacitance
http://qudt.org/vocab/unit/MicroFARAD-PER-KiloM,Microfarad Per Kilometre,http://qudt.org/vocab/quantitykind/Permittivity,Permittivity
http://qudt.org/vocab/unit/MicroFARAD-PER-M,Microfarad Per Metre,http://qudt.org/vocab/quantitykind/Permittivity,Permittivity
http://qudt.org/vocab/unit/MicroG,Microgravity,http://qudt.org/vocab/quantitykind/Acceleration,Acceleration
http://qudt.org/vocab/unit/MicroGM,Microgram,http://qudt.org/vocab/quantitykind/Mass,Mass
http://qudt.org/vocab/unit/MicroGM-PER-GM,Micrograms per gram,http://qudt.org/vocab/quantitykind/MassRatio,Mass Ratio
http://qudt.org/vocab/unit/MicroGM-PER-KiloGM,Microgram Per Kilogram,http://qudt.org/vocab/quantitykind/MassRatio,Mass Ratio
http://qudt.org/vocab/unit/MicroGM-PER-L,Microgram Per Litre,http://qudt.org/vocab/quantitykind/MassDensity,Mass Density
http://qudt.org/vocab/unit/MicroGM-PER-M3,Microgram Per Cubic Metre,http://qudt.org/vocab/quantitykind/MassDensity,Mass Density
http://qudt.org/vocab/unit/MicroGM-PER-MilliL,Micrograms per millilitre,http://qudt.org/vocab/quantitykind/MassDensity,Mass Density
http://qudt.org/vocab/unit/MicroGM-PER-MilliL,Micrograms per millilitre,http://qudt.org/vocab/quantitykind/MassConcentration,Mass Concentration
http://qudt.org/vocab/unit/MicroGRAY,MicroGray,http://qudt.org/vocab/quantitykind/AbsorbedDose,Absorbed Dose
http://qudt.org/vocab/unit/MicroH,Microhenry,http://qudt.org/vocab/quantitykind/Inductance,Inductance
http://qudt.org/vocab/unit/MicroH-PER-KiloOHM,Microhenry Per Kiloohm,http://qudt.org/vocab/quantitykind/Time,Time
http://qudt.org/vocab/unit/MicroH-PER-M,Microhenry Per Metre,http://qudt.org/vocab/quantitykind/Permeability,Permeability
http://qudt.org/vocab/unit/MicroH-PER-OHM,Microhenry Per Ohm,http://qudt.org/vocab/quantitykind/Time,Time
http://qudt.org/vocab/unit/MicroIN,Microinch,http://qudt.org/vocab/quantitykind/Length,Length
http://qudt.org/vocab/unit/MicroL,Microlitre,http://qudt.org/vocab/quantitykind/Volume,Volume
http://qudt.org/vocab/unit/MicroL-PER-L,Microlitre Per Litre,http://qudt.org/vocab/quantitykind/VolumeFraction,Volume Fraction
http://qudt.org/vocab/unit/MicroM,Micrometre,http://qudt.org/vocab/quantitykind/Length,Length
http://qudt.org/vocab/unit/MicroM-PER-K,Micrometre Per Kelvin,http://qudt.org/vocab/quantitykind/LinearThermalExpansion,Linear Thermal Expansion
http://qudt.org/vocab/unit/MicroM2,Square Micrometre,http://qudt.org/vocab/quantitykind/Area,Area
http://qudt.org/vocab/unit/MicroM3,Cubic micrometres (microns),http://qudt.org/vocab/quantitykind/Volume,Volume
http://qudt.org/vocab/unit/MicroM3-PER-M3,Cubic microns per cubic metre,http://qudt.org/vocab/quantitykind/VolumeFraction,Volume Fraction
http://qudt.org/vocab/unit/MicroM3-PER-MilliL,Cubic microns per millilitre,http://qudt.org/vocab/quantitykind/VolumeFraction,Volume Fraction
http://qudt.org/vocab/unit/MicroMHO,Micromho,http://qudt.org/vocab/quantitykind/ElectricConductivity,Electric Conductivity
http://qudt.org/vocab/unit/MicroMOL,Micromole,http://qudt.org/vocab/quantitykind/AmountOfSubstance,Amount of Substance
http://qudt.org/vocab/unit/MicroMOL-PER-KiloGM,Micromoles per kilogram,http://qudt.org/vocab/quantitykind/AmountOfSubstancePerUnitMass,Amount of Substance per Unit Mass
http://qudt.org/vocab/unit/MicroMOL-PER-L,Micromoles per litre,http://qudt.org/vocab/quantitykind/AmountOfSubstancePerUnitVolume,Amount of Substance per Unit Volume
http://qudt.org/vocab/unit/MicroMOL-PER-M2-SEC,Micromoles per square metre per second,http://qudt.org/vocab/quantitykind/PhotosyntheticPhotonFluxDensity,Photosynthetic Photon Flux Density
http://qudt.org/vocab/unit/MicroMOL-PER-SEC,Micromoles per second,http://qudt.org/vocab/quantitykind/PhotosyntheticPhotonFlux,Photosynthetic Photon Flux
http://qudt.org/vocab/unit/MicroN,Micronewton,http://qudt.org/vocab/quantitykind/Force,Force
http://qudt.org/vocab/unit/MicroN-M,Micronewton Metre,http://qudt.org/vocab/quantitykind/Torque,Torque
http://qudt.org/vocab/unit/MicroOHM,Microohm,http://qudt.org/vocab/quantitykind/Resistance,Resistance
http://qudt.org/vocab/unit/MicroPA,Micropascal,http://qudt.org/vocab/quantitykind/ForcePerArea,Force Per Area
http://qudt.org/vocab/unit/MicroPOISE,Micropoise,http://qudt.org/vocab/quantitykind/DynamicViscosity,Dynamic Viscosity
http://qudt.org/vocab/unit/MicroRAD,microradian,http://qudt.org/vocab/quantitykind/Angle,Angle
http://qudt.org/vocab/unit/RAD,Radian,http://qudt.org/vocab/quantitykind/Angle,Angle
http://qudt.org/vocab/unit/MicroS,Microsiemens,http://qudt.org/vocab/quantitykind/ElectricConductivity,Electric Conductivity
http://qudt.org/vocab/unit/MicroS-PER-CentiM,Microsiemens Per Centimetre,http://qudt.org/vocab/quantitykind/Conductivity,Conductivity
http://qudt.org/vocab/unit/MicroS-PER-M,Microsiemens Per Metre,http://qudt.org/vocab/quantitykind/Conductivity,Conductivity
http://qudt.org/vocab/unit/MicroSEC,microsecond,http://qudt.org/vocab/quantitykind/Time,Time
http://qudt.org/vocab/unit/MicroSV,MicroSievert,http://qudt.org/vocab/quantitykind/DoseEquivalent,Dose Equivalent
http://qudt.org/vocab/unit/MicroSV-PER-HR,MicroSievert per hour,http://qudt.org/vocab/quantitykind/DoseEquivalent,Dose Equivalent
http://qudt.org/vocab/unit/MicroT,Microtesla,http://qudt.org/vocab/quantitykind/MagneticFluxDensity,Magnetic flux density
http://qudt.org/vocab/unit/MicroTORR,MicroTorr,http://qudt.org/vocab/quantitykind/ForcePerArea,Force Per Area
http://qudt.org/vocab/unit/MicroV,Microvolt,http://qudt.org/vocab/quantitykind/EnergyPerElectricCharge,Energy per electric charge
http://qudt.org/vocab/unit/MicroV-PER-M,Microvolt Per Metre,http://qudt.org/vocab/quantitykind/ElectricFieldStrength,Electric Field Strength
http://qudt.org/vocab/unit/MicroW,Microwatt,http://qudt.org/vocab/quantitykind/Power,Power
http://qudt.org/vocab/unit/MicroW-PER-M2,Microwatt Per Square Metre,http://qudt.org/vocab/quantitykind/PowerPerArea,Power Per Area
http://qudt.org/vocab/unit/MilLength,Mil Length,http://qudt.org/vocab/quantitykind/Length,Length
http://qudt.org/vocab/unit/MilliA,MilliAmpere,http://qudt.org/vocab/quantitykind/ElectricCurrent,Electric Current
http://qudt.org/vocab/unit/MilliA-HR,Milliampere Hour,http://qudt.org/vocab/quantitykind/ElectricCharge,Electric Charge
http://qudt.org/vocab/unit/MilliA-PER-IN,Milliampere Per Inch,http://qudt.org/vocab/quantitykind/LinearElectricCurrentDensity,Linear Electric Current Density
http://qudt.org/vocab/unit/MilliA-PER-IN,Milliampere Per Inch,http://qudt.org/vocab/quantitykind/MagneticFieldStrength_H,Magnetic Field Strength
http://qudt.org/vocab/unit/MilliA-PER-MilliM,Milliampere Per Millimetre,http://qudt.org/vocab/quantitykind/LinearElectricCurrentDensity,Linear Electric Current Density
http://qudt.org/vocab/unit/MilliA-PER-MilliM,Milliampere Per Millimetre,http://qudt.org/vocab/quantitykind/MagneticFieldStrength_H,Magnetic Field Strength
http://qudt.org/vocab/unit/MilliARCSEC,Milli ArcSecond,http://qudt.org/vocab/quantitykind/Angle,Angle
http://qudt.org/vocab/unit/MilliBAR-L-PER-SEC,Millibar Litre Per Second,http://qudt.org/vocab/quantitykind/Power,Power
http://qudt.org/vocab/unit/MilliBAR-M3-PER-SEC,Millibar Cubic Metre Per Second,http://qudt.org/vocab/quantitykind/Power,Power
http://qudt.org/vocab/unit/MilliBAR-PER-BAR,Millibar Per Bar,http://qudt.org/vocab/quantitykind/PressureRatio,Pressure Ratio
http://qudt.org/vocab/unit/MilliBAR-PER-K,Millibar Per Kelvin,http://qudt.org/vocab/quantitykind/VolumetricHeatCapacity,Volumetric Heat Capacity
http://qudt.org/vocab/unit/MilliBQ-PER-GM,Millibecquerels per gram,http://qudt.org/vocab/quantitykind/SpecificActivity,Specific Activity
http://qudt.org/vocab/unit/MilliBQ-PER-KiloGM,Millibecquerels per kilogram,http://qudt.org/vocab/quantitykind/SpecificActivity,Specific Activity
http://qudt.org/vocab/unit/MilliBQ-PER-L,Millibecquerels per litre,http://qudt.org/vocab/quantitykind/ActivityConcentration,Activity Concentration
http://qudt.org/vocab/unit/MilliC,MilliCoulomb,http://qudt.org/vocab/quantitykind/ElectricCharge,Electric Charge
http://qudt.org/vocab/unit/MilliC-PER-KiloGM,Millicoulomb Per Kilogram,http://qudt.org/vocab/quantitykind/ElectricChargePerMass,Electric Charge Per Mass
http://qudt.org/vocab/unit/MilliC-PER-M2,Millicoulomb Per Square Metre,http://qudt.org/vocab/quantitykind/ElectricChargePerArea,Electric charge per area
http://qudt.org/vocab/unit/MilliC-PER-M3,Millicoulomb Per Cubic Metre,http://qudt.org/vocab/quantitykind/ElectricChargeVolumeDensity,Electric Charge Volume Density
http://qudt.org/vocab/unit/MilliCi,Millicurie,http://qudt.org/vocab/quantitykind/Activity,Activity
http://qudt.org/vocab/unit/MilliDEG_C,Millidegree Celsius,http://qudt.org/vocab/quantitykind/Temperature,Temperature
http://qudt.org/vocab/unit/MilliDEG_C,Millidegree Celsius,http://qudt.org/vocab/quantitykind/ThermodynamicTemperature,Thermodynamic Temperature
http://qudt.org/vocab/unit/MilliFARAD,Millifarad,http://qudt.org/vocab/quantitykind/Capacitance,Capacitance
http://qudt.org/vocab/unit/MilliG,Milligravity,http://qudt.org/vocab/quantitykind/Acceleration,Acceleration
http://qudt.org/vocab/unit/MilliGAL,Milligal,http://qudt.org/vocab/quantitykind/Acceleration,Acceleration
http://qudt.org/vocab/unit/MilliGM,Milligram,http://qudt.org/vocab/quantitykind/Mass,Mass
http://qudt.org/vocab/unit/MilliGM-PER-CentiM2,Milligram Per Square Centimetre,http://qudt.org/vocab/quantitykind/MassPerArea,Mass per Area
http://qudt.org/vocab/unit/MilliGM-PER-DAY,Milligram Per Day,http://qudt.org/vocab/quantitykind/MassFlowRate,Mass Flow Rate
http://qudt.org/vocab/unit/MilliGM-PER-DeciL,milligrams per decilitre,http://qudt.org/vocab/quantitykind/Density,Density
http://qudt.org/vocab/unit/MilliGM-PER-DeciL,milligrams per decilitre,http://qudt.org/vocab/quantitykind/BloodGlucoseLevel_Mass,Blood Glucose Level by Mass
http://qudt.org/vocab/unit/MilliGM-PER-GM,Milligram Per Gram,http://qudt.org/vocab/quantitykind/MassRatio,Mass Ratio
http://qudt.org/vocab/unit/MilliGM-PER-HR,Milligram Per Hour,http://qudt.org/vocab/quantitykind/MassFlowRate,Mass Flow Rate
http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,Milligram Per Kilogram,http://qudt.org/vocab/quantitykind/MassRatio,Mass Ratio
http://qudt.org/vocab/unit/MilliGM-PER-L,Milligram Per Litre,http://qudt.org/vocab/quantitykind/MassDensity,Mass Density
http://qudt.org/vocab/unit/MilliGM-PER-M,Milligram Per Metre,http://qudt.org/vocab/quantitykind/MassPerLength,Mass per Length
http://qudt.org/vocab/unit/MilliGM-PER-M2,Milligram Per Square Metre,http://qudt.org/vocab/quantitykind/MassPerArea,Mass per Area
http://qudt.org/vocab/unit/MilliGM-PER-M2-DAY,Milligrams per square metre per day,http://qudt.org/vocab/quantitykind/MassPerAreaTime,Mass per Area Time
http://qudt.org/vocab/unit/MilliGM-PER-M2-HR,Milligrams per square metre per hour,http://qudt.org/vocab/quantitykind/MassPerAreaTime,Mass per Area Time
http://qudt.org/vocab/unit/MilliGM-PER-M2-SEC,Milligrams per square metre per second,http://qudt.org/vocab/quantitykind/MassPerAreaTime,Mass per Area Time
http://qudt.org/vocab/unit/MilliGM-PER-M3,Milligram Per Cubic Metre,http://qudt.org/vocab/quantitykind/MassDensity,Mass Density
http://qudt.org/vocab/unit/MilliGM-PER-MIN,Milligram Per Minute,http://qudt.org/vocab/quantitykind/MassFlowRate,Mass Flow Rate
http://qudt.org/vocab/unit/MilliGM-PER-SEC,Milligram Per Second,http://qudt.org/vocab/quantitykind/MassFlowRate,Mass Flow Rate
http://qudt.org/vocab/unit/MilliGRAY,Milligray,http://qudt.org/vocab/quantitykind/AbsorbedDose,Absorbed Dose
http://qudt.org/vocab/unit/MilliH,Millihenry,http://qudt.org/vocab/quantitykind/Inductance,Inductance
http://qudt.org/vocab/unit/MilliH-PER-KiloOHM,Millihenry Per Kiloohm,http://qudt.org/vocab/quantitykind/Time,Time
http://qudt.org/vocab/unit/MilliH-PER-OHM,Millihenry Per Ohm,http://qudt.org/vocab/quantitykind/Time,Time
http://qudt.org/vocab/unit/MilliIN,Milli-inch,http://qudt.org/vocab/quantitykind/Length,Length
http://qudt.org/vocab/unit/MilliJ,Millijoule,http://qudt.org/vocab/quantitykind/Energy,Energy
http://qudt.org/vocab/unit/MilliL,Millilitre,http://qudt.org/vocab/quantitykind/Volume,Volume
http://qudt.org/vocab/unit/MilliL-PER-CentiM2-MIN,Millilitre Per Square Centimetre Minute,http://qudt.org/vocab/quantitykind/VolumetricFlux,Volumetric Flux
http://qudt.org/vocab/unit/MilliL-PER-CentiM2-SEC,Millilitre Per Square Centimetre Second,http://qudt.org/vocab/quantitykind/VolumetricFlux,Volumetric Flux
http://qudt.org/vocab/unit/MilliL-PER-DAY,Millilitre Per Day,http://qudt.org/vocab/quantitykind/VolumeFlowRate,Volume Flow Rate
http://qudt.org/vocab/unit/MilliL-PER-HR,Millilitre Per Hour,http://qudt.org/vocab/quantitykind/VolumeFlowRate,Volume Flow Rate
http://qudt.org/vocab/unit/MilliL-PER-K,Millilitre Per Kelvin,http://qudt.org/vocab/quantitykind/VolumeThermalExpansion,Volume Thermal Expansion
http://qudt.org/vocab/unit/MilliL-PER-KiloGM,Millilitre Per Kilogram,http://qudt.org/vocab/quantitykind/SpecificVolume,Specific Volume
http://qudt.org/vocab/unit/MilliL-PER-L,Millilitre Per Litre,http://qudt.org/vocab/quantitykind/VolumeFraction,Volume Fraction
http://qudt.org/vocab/unit/MilliL-PER-M3,Millilitre Per Cubic Metre,http://qudt.org/vocab/quantitykind/VolumeFraction,Volume Fraction
http://qudt.org/vocab/unit/MilliL-PER-MIN,Millilitre Per Minute,http://qudt.org/vocab/quantitykind/VolumeFlowRate,Volume Flow Rate
http://qudt.org/vocab/unit/MilliL-PER-SEC,Millilitre Per Second,http://qudt.org/vocab/quantitykind/VolumeFlowRate,Volume Flow Rate
http://qudt.org/vocab/unit/MilliM,Millimetre,http://qudt.org/vocab/quantitykind/Length,Length
http://qudt.org/vocab/unit/MilliM-PER-DAY,millimetres per day,http://qudt.org/vocab/quantitykind/Velocity,Velocity
http://qudt.org/vocab/unit/MilliM-PER-HR,Millimetre Per Hour,http://qudt.org/vocab/quantitykind/Velocity,Velocity
http://qudt.org/vocab/unit/MilliM-PER-K,Millimetre Per Kelvin,http://qudt.org/vocab/quantitykind/LinearThermalExpansion,Linear Thermal Expansion
http://qudt.org/vocab/unit/MilliM-PER-MIN,Millimetre Per Minute,http://qudt.org/vocab/quantitykind/Velocity,Velocity
http://qudt.org/vocab/unit/MilliM-PER-SEC,Millimetre Per Second,http://qudt.org/vocab/quantitykind/Velocity,Velocity
http://qudt.org/vocab/unit/MilliM-PER-YR,Millimetre Per Year,http://qudt.org/vocab/quantitykind/Velocity,Velocity
http://qudt.org/vocab/unit/MilliM2,Square Millimetre,http://qudt.org/vocab/quantitykind/Area,Area
